codigo_aeronave;codigo_ocorrencia;matricula;codigo_operador;equipamento;fabricante;modelo;tipo_motor;quantidade_motores;peso_maximo_decolagem;quantidade_assentos;ano_fabricacao;pais_registro;categoria_registro;categoria_aviacao;origem_voo;destino_voo;fase_operacao;tipo_operacao;nivel_dano;quantidade_fatalidades;dia_extracao
15090;50354;PUAED;3992;ULTRALEVE;FABRICACAO PROPRIA;EXPERIMENT;PIST«O;1;0;0;0;BRASIL;PET;EXPERIMENTAL;****;****;DECOLAGEM;EXPERIMENTAL;DESTRU÷DA;2;30/07/2016
15118;50453;PTBRB;3992;AVI«O;CESSNA AIRCRAFT;180E;PIST«O;1;1202;4;1962;BRASIL;TPP;PARTICULAR;SSFE;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
15140;50513;PRMZP;3992;AVI«O;BEECH AIRCRAFT;C90A;TURBOêLICE;2;4377;8;1992;BRASIL;TPP;PARTICULAR;SBBI;****;CIRCUITO DE TRµFEGO;PRIVADA;SUBSTANCIAL;0;30/07/2016
15141;50515;PRVLB;1255;AVI«O;BEECH AIRCRAFT;95-B55;PIST«O;2;2268;6;1976;BRASIL;TPX;TµXI AêREO;SBBW;SWRD;DECOLAGEM;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
15169;53326;PTNTH;279;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PIST«O;1;1158;4;1979;BRASIL;PRI;INSTRUÄ«O;SBSJ;SBGW;PROCEDIMENTO DE APROXIMAÄ«O IFR;INSTRUÄ«O;LEVE;0;30/07/2016
15201;50692;PUTMV;3992;ULTRALEVE;TRIKE ICAROS LTDA;Adventure;PIST«O;1;450;2;2012;BRASIL;PET;EXPERIMENTAL;****;****;INDETERMINADA;EXPERIMENTAL;LEVE;0;30/07/2016
15202;50693;PUJIV;3992;ULTRALEVE;JO«O ISMAEL VICENTINI;Excel Cargo;PIST«O;1;750;2;2012;BRASIL;PET;EXPERIMENTAL;****;****;CRUZEIRO;EXPERIMENTAL;LEVE;0;30/07/2016
15203;50712;PUBOK;3992;ULTRALEVE;***;KR-2;PIST«O;1;490;2;2008;BRASIL;PET;EXPERIMENTAL;****;****;INDETERMINADA;EXPERIMENTAL;DESTRU÷DA;2;30/07/2016
15206;50753;PTZSR;3992;AVI«O;***;SEAWIND AVIAO;***;0;0;0;0;BRASIL;PET;EXPERIMENTAL;****;****;CIRCUITO DE TRµFEGO;EXPERIMENTAL;DESTRU÷DA;0;30/07/2016
15207;50771;PTUYV;3992;AVI«O;EMBRAER;EMB-202A;PIST«O;1;1800;1;2010;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
15208;50791;PPABW;4726;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;621;2;2005;BRASIL;PRI;INSTRUÄ«O;SSAX;SSAX;MANOBRA;INSTRUÄ«O;DESTRU÷DA;0;30/07/2016
15210;50794;PTUBR;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PIST«O;1;1800;1;1986;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
15211;50797;PPDFW;121;AVI«O;CESSNA AIRCRAFT;140;PIST«O;1;658;2;1946;BRASIL;PRI;INSTRUÄ«O;SSKS;SSKS;CIRCUITO DE TRµFEGO;INSTRUÄ«O;NENHUM;2;30/07/2016
15212;50799;PTVZT;911;AVI«O;EMBRAER;EMB-202A;PIST«O;1;1800;1;2013;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
15213;50800;PTNQQ;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711A;PIST«O;1;1202;4;1979;BRASIL;TPP;PARTICULAR;SWLV;SWRD;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
15217;50803;PRJTP;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2011;BRASIL;TPP;PARTICULAR;SWLR;SBBI;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
15220;50806;PTGEZ;916;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PIST«O;1;1800;1;1974;BRASIL;SAE-AG;AGR÷COLA;****;****;OPERAÄ«O DE SOLO;AGR÷COLA;NENHUM;1;30/07/2016
15221;50807;PRBRP;3992;AVI«O;CESSNA AIRCRAFT;150L;PIST«O;1;726;2;1973;BRASIL;TPP;PARTICULAR;SWNV;SWNV;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
15225;50812;PTUYF;5712;AVI«O;EMBRAER;EMB-202A;PIST«O;1;1800;1;2010;BRASIL;SAE-AG;AGR÷COLA;****;****;DECOLAGEM;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
15226;50831;PRGFD;3992;AVI«O;CESSNA AIRCRAFT;172N;PIST«O;1;1043;0;1979;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;DESTRU÷DA;4;30/07/2016
15230;50838;PTWER;1657;AVI«O;PIPER AIRCRAFT;PA-25-260;PIST«O;1;1315;1;1974;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;DESTRU÷DA;0;30/07/2016
15240;53487;PPAAM;3992;AVI«O;PIPER AIRCRAFT;PA-46-350P;PIST«O;1;1950;6;2009;BRASIL;TPP;PARTICULAR;SNDH;SNKS;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
15391;53547;PPBAO;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2010;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;1;30/07/2016
15403;52833;PPBCC;3992;AVI«O;DIAMOND AIRCRAFT;DA 42 NG;PIST«O;2;1900;4;2010;BRASIL;TPP;PARTICULAR;SDTB;SDAM;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
15481;53499;PPBST;3992;AVI«O;CESSNA AIRCRAFT;680;JATO;2;13744;11;2008;BRASIL;TPP;PARTICULAR;SBMT;SBJR;POUSO;PRIVADA;NENHUM;0;30/07/2016
15724;51676;PPDSZ;3992;AVI«O;CESSNA AIRCRAFT;170;PIST«O;1;998;4;0;BRASIL;TPP;PARTICULAR;SBFZ;SNWZ;CRUZEIRO;PRIVADA;NENHUM;0;30/07/2016
15830;53488;PPELA;6018;HELIC‡PTERO;BELL HELICOPTER;206L-3;TURBOEIXO;1;1882;7;1991;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;SBMO;SBMO;ARREMETIDA NO AR;POLICIAL;DESTRU÷DA;4;30/07/2016
15865;51444;PPEPV;2353;AVI«O;CESSNA AIRCRAFT;208B;TURBOêLICE;1;3969;11;2000;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;****;****;POUSO;N«O REGULAR;LEVE;0;30/07/2016
15915;51671;PPFAZ;2361;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1987;BRASIL;PRI;INSTRUÄ«O;SSNG;SSNG;DECOLAGEM;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
15939;52651;PPFFR;2358;AVI«O;CESSNA AIRCRAFT;U206G;PIST«O;1;1633;6;1979;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;****;SBBV;CRUZEIRO;N«O REGULAR;NENHUM;0;30/07/2016
16004;51653;PPFLU;2361;AVI«O;AERO BOERO;AB-180;PIST«O;1;844;3;1990;BRASIL;PRI;INSTRUÄ«O;****;****;DECOLAGEM;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16059;52693;PPGAF;317;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;3;1990;BRASIL;PRI;INSTRUÄ«O;SSBN;SSAU;NAVEGAÄ«O A BAIXA ALTURA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16077;51752;PPGCL;242;AVI«O;AERO BOERO;AB-180;PIST«O;1;844;2;1991;BRASIL;PRI;INSTRUÄ«O;SDBB;SDBB;CORRIDA AP‡S POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16122;51071;PPGKB;143;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1992;BRASIL;PRI;INSTRUÄ«O;****;****;CIRCUITO DE TRµFEGO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16152;52698;PPGPM;251;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1993;BRASIL;PRI;INSTRUÄ«O;SBLJ;SSZW;SUBIDA;INSTRUÄ«O;NENHUM;0;30/07/2016
16165;53571;PPGSE;155;AVI«O;AERO BOERO;AB-180;PIST«O;1;844;2;1993;BRASIL;PRI;INSTRUÄ«O;SSGA;SSGA;CORRIDA AP‡S POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16183;51002;PPGUJ;137;AVI«O;CIA AERONAUTICA PAULISTA;CAP-4;PIST«O;1;587;2;1946;BRASIL;PRI;INSTRUÄ«O;SJRG;SJRG;SUBIDA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16188;52631;PPGVN;204;AVI«O;NEIVA INDUSTRIA AERONAUTICA;56-C;PIST«O;1;660;2;1961;BRASIL;PRI;INSTRUÄ«O;SBMG;SDIO;PARTIDA DO MOTOR;INSTRUÄ«O;NENHUM;0;30/07/2016
16223;50993;PPHJA;237;AVI«O;CIA AERONAUTICA PAULISTA;CAP-4;PIST«O;1;587;2;1948;BRASIL;PRI;INSTRUÄ«O;SSAQ;SSAQ;MANOBRA;INSTRUÄ«O;NENHUM;0;30/07/2016
16243;60625;PPHLH;204;AVI«O;NEIVA INDUSTRIA AERONAUTICA;56-C;PIST«O;1;660;2;1961;BRASIL;PRI;INSTRUÄ«O;SDIO;SDIO;POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16277;52636;PPHSY;290;AVI«O;AERO BOERO;AB-180;PIST«O;1;844;2;1987;BRASIL;PRI;INSTRUÄ«O;SDTF;SDTF;POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16440;52652;PPJRL;1928;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;621;2;2012;BRASIL;PRI;INSTRUÄ«O;SISY;SISY;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16482;53232;PPKDZ;870;AVI«O;AMERICAN CHAMPION;8KCAB;PIST«O;1;816;2;1997;BRASIL;PRI;INSTRUÄ«O;SDET;SDET;CIRCUITO DE TRµFEGO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
16548;53195;PPLLS;3992;HELIC‡PTERO;EUROCOPTER FRANCE;EC 155 B1;TURBOEIXO;2;4920;10;2010;BRASIL;TPP;PARTICULAR;SIAV;SIAV;CRUZEIRO;PRIVADA;DESTRU÷DA;5;30/07/2016
16818;52991;PPOLE;3992;AVI«O;RAYTHEON AIRCRAFT;58;PIST«O;2;2495;6;2006;BRASIL;TPP;PARTICULAR;SBPA;SBPF;TµXI;PRIVADA;SUBSTANCIAL;0;30/07/2016
16860;51534;PPPIM;3992;AVI«O;CESSNA AIRCRAFT;525;JATO;2;4808;0;2005;BRASIL;TPP;PARTICULAR;SBGO;SWEF;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
17058;50992;PPSSP;6021;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;621;2;2013;BRASIL;PRI;INSTRUÄ«O;SDQM;SDQM;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;2;30/07/2016
17385;52342;PPXFT;3992;ULTRALEVE;***;GESPI-2000;PIST«O;1;550;2;2001;BRASIL;PET;EXPERIMENTAL;****;****;DESCIDA;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
17408;53258;PPXGQ;3992;AVI«O;***;AC-12;PIST«O;1;760;2;2005;BRASIL;PET;EXPERIMENTAL;SSNG;SSNG;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
17449;44944;PPXIG;3992;AVI«O;***;N-592-420;PIST«O;1;1040;4;1968;BRASIL;PET;EXPERIMENTAL;****;****;CRUZEIRO;EXPERIMENTAL;DESTRU÷DA;2;30/07/2016
17501;53519;PPXKK;3992;AVI«O;***;SEDAN;PIST«O;1;930;4;2004;BRASIL;PET;EXPERIMENTAL;SBGW;SBGW;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
17525;52285;PPXLI;3992;AVI«O;***;K-51;PIST«O;1;950;1;1998;BRASIL;PEX;EXPERIMENTAL;****;****;TµXI;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
17721;52531;PPXZB;3992;PLANADOR;SHEMPP-HIRTH FLUGZEUBAU;NIMBUS 3D PLAN.;***;0;750;0;0;BRASIL;PET;EXPERIMENTAL;****;****;RETA FINAL;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
17952;53260;PPZJG;3992;AVI«O;ROBERTO VENICIO LIMA DANTAS;RV-10;PIST«O;1;1224;4;2010;BRASIL;PET;EXPERIMENTAL;SIVU;SIQE;SUBIDA;PRIVADA;SUBSTANCIAL;0;30/07/2016
18211;52872;PRACH;3992;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1965;BRASIL;TPP;PARTICULAR;SNHE;SNHE;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
18211;53323;PRACH;3992;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1965;BRASIL;TPP;PARTICULAR;****;SNAG;NAVEGAÄ«O A BAIXA ALTURA;PRIVADA;SUBSTANCIAL;1;30/07/2016
18224;53306;PRADA;3733;HELIC‡PTERO;EUROCOPTER FRANCE;AS 355 N;TURBOEIXO;2;2600;6;1998;BRASIL;TPX;TµXI AêREO;****;SBTT;CRUZEIRO;TµXI AêREO;SUBSTANCIAL;5;30/07/2016
18254;52874;PRAEJ;3992;AVI«O;AIR TRACTOR;AT-502B;TURBOêLICE;1;3629;1;2013;BRASIL;TPP;PARTICULAR;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
18267;52265;PRAFA;3992;AVI«O;CESSNA AIRCRAFT;560XLS+;JATO;2;9163;14;2010;BRASIL;TPP;PARTICULAR;SBRJ;SBST;CIRCUITO DE TRµFEGO;PRIVADA;DESTRU÷DA;7;30/07/2016
18452;53199;PRAPG;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1973;BRASIL;TPP;PARTICULAR;****;****;INDETERMINADA;PRIVADA;DESTRU÷DA;1;30/07/2016
18491;60609;PRARK;3992;AVI«O;BEECH AIRCRAFT;G58;PIST«O;2;2495;6;2005;BRASIL;TPP;PARTICULAR;SBUR;SWGN;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
18525;53270;PRATN;3992;AVI«O;CESSNA AIRCRAFT;172RG;PIST«O;1;1202;4;1981;BRASIL;TPP;PARTICULAR;SWPY;SBBR;CRUZEIRO;PRIVADA;NENHUM;0;30/07/2016
18559;53307;PRAVG;3992;AVI«O;HAWKER BEECHCRAFT;C90GTI;TURBOêLICE;2;4581;8;2008;BRASIL;TPP;PARTICULAR;SBBH;SSOQ;DECOLAGEM;PRIVADA;DESTRU÷DA;3;30/07/2016
18686;52834;PRBGR;1008;HELIC‡PTERO;EUROCOPTER FRANCE;EC 225 LP;TURBOEIXO;2;11000;0;2013;BRASIL;TPX;TµXI AêREO;SBFS;9PPF;PAIRADO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
18904;52340;PRCIG;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2012;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;2;30/07/2016
18969;53197;PRCRL;160;AVI«O;CESSNA AIRCRAFT;152;PIST«O;1;757;2;1978;BRASIL;PRI;INSTRUÄ«O;SBBP;SDAA;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
18986;51054;PRCTM;3992;AVI«O;PIPER AIRCRAFT;PA-46-350P;PIST«O;1;1969;6;2007;BRASIL;TPP;PARTICULAR;SBFI;SBMG;APROXIMAÄ«O FINAL;PRIVADA;NENHUM;0;30/07/2016
19119;53546;PRDMT;3992;AVI«O;CESSNA AIRCRAFT;150H;PIST«O;1;726;2;1968;BRASIL;TPP;PARTICULAR;SDWC;SDWC;CIRCUITO DE TRµFEGO;PRIVADA;DESTRU÷DA;2;30/07/2016
19172;53357;PRDVR;3992;AVI«O;CESSNA AIRCRAFT;T210N;PIST«O;1;1814;6;1979;BRASIL;TPP;PARTICULAR;SIAW;SBJC;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
19214;53471;PRECK;5582;AVI«O;CESSNA AIRCRAFT;172N;PIST«O;1;1043;4;1976;BRASIL;PRI;INSTRUÄ«O;SBPR;SBPR;TµXI;INSTRUÄ«O;LEVE;0;30/07/2016
19225;53565;PREDL;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R66;TURBOEIXO;1;1225;5;2012;BRASIL;TPP;PARTICULAR;SBRF;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
19231;51031;PREDW;3992;AVI«O;BEECH AIRCRAFT;200;TURBOêLICE;2;5670;10;1980;BRASIL;TPP;PARTICULAR;SBCJ;SBPJ;DESCIDA;PRIVADA;NENHUM;0;30/07/2016
19250;53340;PREES;5994;HELIC‡PTERO;EUROCOPTER DEUTSCHLAND;BK117 C-2 ;TURBOEIXO;2;3585;9;2013;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;SBFZ;****;PAIRADO;POLICIAL;NENHUM;0;30/07/2016
19281;51418;PREJF;86;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1485;1;1977;BRASIL;SAE-AG;AGR÷COLA;****;****;APROXIMAÄ«O FINAL;AGR÷COLA;LEVE;0;30/07/2016
19292;53574;PREJV;6010;AVI«O;CESSNA AIRCRAFT;152;PIST«O;1;757;2;1980;BRASIL;PRI;INSTRUÄ«O;SBJD;SBJD;APROXIMAÄ«O FINAL;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
19332;53359;PRENM;3992;AVI«O;CESSNA AIRCRAFT;T182T;PIST«O;1;1406;4;2006;BRASIL;TPP;PARTICULAR;SBJD;SBJD;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
19414;53194;PRFBJ;3992;AVI«O;PIPER AIRCRAFT;PA-34-220T;PIST«O;2;2155;6;2006;BRASIL;TPP;PARTICULAR;SBPL;SWBE;DESCIDA;PRIVADA;SUBSTANCIAL;0;30/07/2016
19482;51021;PRFIB;3992;AVI«O;PIPER AIRCRAFT;PA-34-220T;PIST«O;2;2155;6;2010;BRASIL;TPP;PARTICULAR;SSOE;SSST;CRUZEIRO;PRIVADA;NENHUM;0;30/07/2016
19503;53114;PRFLF;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2003;BRASIL;TPP;PARTICULAR;SDEN;SBPF;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
19518;53489;PRFMP;3992;AVI«O;CESSNA AIRCRAFT;210K;PIST«O;1;1724;6;1970;BRASIL;TPP;PARTICULAR;****;SBEK;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
19542;51010;PRFPL;1652;HELIC‡PTERO;EUROCOPTER FRANCE;EC 120 B;TURBOEIXO;1;1715;5;2002;BRASIL;ADF;ADMINISTRAÄ«O DIRETA;SBBR;SWUZ;APROXIMAÄ«O FINAL;POLICIAL;SUBSTANCIAL;0;30/07/2016
19565;53166;PRFSI;3992;AVI«O;AIR TRACTOR;AT-502B;TURBOêLICE;1;3629;1;2012;BRASIL;TPP;PARTICULAR;****;****;POUSO;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
19636;52295;PRGEB;3992;AVI«O;RAYTHEON AIRCRAFT;B300;TURBOêLICE;2;6804;11;2006;BRASIL;TPP;PARTICULAR;SWPI;SBEG;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
19725;50991;PRGPB;4088;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1976;BRASIL;TPX;TµXI AêREO;****;****;INDETERMINADA;TµXI AêREO;SUBSTANCIAL;1;30/07/2016
19729;52293;PRGPG;3984;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1976;BRASIL;TPX;TµXI AêREO;SWPD;SJNF;CORRIDA AP‡S POUSO;TµXI AêREO;LEVE;0;30/07/2016
19878;52987;PRHCM;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2006;BRASIL;TPP;PARTICULAR;SBRP;SDAA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
19947;53358;PRHMA;2558;HELIC‡PTERO;BELL HELICOPTER;206L-4;TURBOEIXO;1;2018;7;2010;BRASIL;AIF;ADMINISTRAÄ«O INDIRETA;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
19957;53500;PRHNE;6021;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;621;2;2013;BRASIL;PRI;INSTRUÄ«O;****;****;DECOLAGEM VERTICAL;PRIVADA;SUBSTANCIAL;0;30/07/2016
19976;52980;PRHPR;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2006;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;DESTRU÷DA;2;30/07/2016
19992;52287;PRHRV;3897;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-61N;TURBOEIXO;2;9299;21;1977;BRASIL;TPX;TµXI AêREO;****;****;APROXIMAÄ«O FINAL;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
19995;51751;PRHSC;2558;HELIC‡PTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;2250;7;2010;BRASIL;AIF;ADMINISTRAÄ«O INDIRETA;****;****;INDETERMINADA;PRIVADA;SUBSTANCIAL;0;30/07/2016
20235;52554;PRJGV;3992;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2494;6;1999;BRASIL;TPP;PARTICULAR;SBCY;SWPY;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
20452;52941;PRLAX;3992;AVI«O;PIPER AIRCRAFT;PA-46-500TP;TURBOêLICE;1;2310;6;2012;BRASIL;TPP;PARTICULAR;SNXR;SNMD;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
20547;53222;PRLIT;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1976;BRASIL;TPP;PARTICULAR;SNFX;SDOW;APROXIMAÄ«O FINAL;PRIVADA;SUBSTANCIAL;0;30/07/2016
20576;52988;PRLMB;2533;AVI«O;CESSNA AIRCRAFT;152;PIST«O;1;759;2;1981;BRASIL;PRI;INSTRUÄ«O;SBJV;SBJV;POUSO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
20581;50972;PRLMN;3140;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2449;6;1975;BRASIL;TPX;TµXI AêREO;SBIH;SBEK;DESCIDA;TµXI AêREO;DESTRU÷DA;5;30/07/2016
20824;51536;PRMRN;3992;AVI«O;TWIN COMMANDER;695A;TURBOêLICE;2;5080;9;1982;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
20928;52635;PRNAR;5582;AVI«O;CESSNA AIRCRAFT;172N;PIST«O;1;1043;0;1977;BRASIL;PRI;INSTRUÄ«O;SBPR;SBPR;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
20956;52271;PRNEO;3992;HELIC‡PTERO;EUROCOPTER FRANCE;EC 130 B4;TURBOEIXO;1;2427;7;2004;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
21091;53567;PROHD;3897;HELIC‡PTERO;AGUSTA;AW139;TURBOEIXO;2;6800;17;2013;BRASIL;TPX;TµXI AêREO;SBJR;SBJR;ESTACIONAMENTO;TµXI AêREO;LEVE;0;30/07/2016
21115;53339;PROLA;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1975;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
21138;52992;PROMY;3897;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;2;5307;14;2007;BRASIL;TPX;TµXI AêREO;9PMM;SBSV;TµXI;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
21170;53267;PRORA;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1975;BRASIL;TPP;PARTICULAR;****;SNFX;INDETERMINADA;PRIVADA;SUBSTANCIAL;0;30/07/2016
21222;53375;PRPAZ;3992;ANF÷BIO;CESSNA AIRCRAFT;208 ANFIBIO;TURBOêLICE;1;3792;10;2004;BRASIL;TPP;PARTICULAR;SBEG;SBEG;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
21272;52637;PRPEX;3992;AVI«O;CESSNA AIRCRAFT;182A;PIST«O;1;1202;0;1957;BRASIL;TPP;PARTICULAR;SDOI;SDOI;APROXIMAÄ«O FINAL;PRIVADA;SUBSTANCIAL;0;30/07/2016
21290;52936;PRPIC;3992;AVI«O;AIR TRACTOR;AT-502B;TURBOêLICE;1;3629;1;2012;BRASIL;TPP;PARTICULAR;SWXY;SJHQ;CORRIDA AP‡S POUSO;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
21334;53262;PRPOL;5982;HELIC‡PTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;2250;6;2012;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;SBMO;SBMO;ARREMETIDA NO AR;POLICIAL;SUBSTANCIAL;0;30/07/2016
21374;53254;PRPTN;5980;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1966;BRASIL;SAE-AG;AGR÷COLA;****;****;NAVEGAÄ«O A BAIXA ALTURA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
21438;52979;PRRCZ;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1974;BRASIL;TPP;PARTICULAR;SSNB;SBCG;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
21494;50974;PRRIU;3992;AVI«O;CESSNA AIRCRAFT;182T;PIST«O;1;1406;0;2006;BRASIL;TPP;PARTICULAR;SSKG;SIAO;APROXIMAÄ«O FINAL;PRIVADA;SUBSTANCIAL;0;30/07/2016
21508;53256;PRRLD;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1633;5;2013;BRASIL;TPP;PARTICULAR;SSKM;SSKM;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
21543;51674;PRROD;3992;AVI«O;CESSNA AIRCRAFT;510;JATO;2;3921;6;2010;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
21558;52694;PRRQL;5679;AVI«O;CESSNA AIRCRAFT;152;PIST«O;1;757;2;1979;BRASIL;PRI;INSTRUÄ«O;SBBP;SBBP;DECOLAGEM;INSTRUÄ«O;NENHUM;0;30/07/2016
